software_name,github_slug,ror_id,org_name,extraction_methods
Cassiopee,osallou/cassiopee-c,https://ror.org/01v29qb04,Durham University; Durham; England,human_curated
Fastaq,sanger-pathogens/Fastaq,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
Gentle,,https://ror.org/00rcxh774,University of Cologne; Cologne; Germany,human_curated
GraPhlAn,,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
scikit-feature,jundongl/scikit-feature,https://ror.org/03efmqc40,Arizona State University; Arizona; USA,by_name
Raven,,https://ror.org/05bnh6r87,Cornell University; New York; USA,human_curated
CMap,,https://ror.org/05a0ya142,Broad Institute,human_curated
UTHSCSA ImageTool,,https://ror.org/02f6dcw23,University of Texas Health Science Center at San Antonio; Texas; USA,human_curated
OpenEx,,https://ror.org/0014wkh93,Tucker-Davis Technologies,human_curated
MediBeacon Studio Software,,https://ror.org/0096ngc39,MediBeacon,by_name
Research Data Management Platform,HicServices/RDMP/wiki,https://ror.org/03h2bxq36,University of Dundee; Scotland; United Kingdom,human_curated
CEDAR Workbench,,https://ror.org/013z99a51,Center for Expanded Data Annotation and Retrieval,by_name
The Bergen fMRI Toolbox Plugin for EEGLab,,https://ror.org/03zga2b32,University of Bergen; Bergen; Norway,by_name
GenPipes,,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
findMotif.pl,,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
Suite2P,cortex-lab/Suite2P,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
1000 Fungal Genome Project,,https://ror.org/04xm1d337,DOE Joint Genome Institute,by_name
VoxBlast,,https://ror.org/036jqmy94,University of Iowa Labs and Facilities,by_name
DIANA microT-CDS,,https://ror.org/04v4g9h31,University of Thessaly; Thessaly; Greece,by_name
MrDiffusion,vistalab/vistasoft/tree/master/mrDiffusion,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
Sequin,,https://ror.org/02meqm098,NCBI,by_name
NetCirChro,,https://ror.org/043z4tv69,NIAID,by_name
Simmune,,https://ror.org/00g30e956,University of Hamburg; Hamburg; Germany,by_name
Batch Entrez,,https://ror.org/02meqm098,NCBI,by_name
tbl2asn,,https://ror.org/02meqm098,NCBI,by_name
Whole Genome Shotgun (WGS) Project,,https://ror.org/02meqm098,NCBI,by_name
Digital Differential Display (DDD),,https://ror.org/02meqm098,NCBI,by_name
Entrez,,https://ror.org/02meqm098,NCBI,by_name
BLASTClust,,https://ror.org/02meqm098,NCBI,by_name
Open Reading Frame Finder,,https://ror.org/02meqm098,NCBI,by_name
Genotyping,,https://ror.org/02meqm098,NCBI,by_name
TSDiffAna,,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
Agilent MassHunter WorkStation - Qualitative Analysis for GC/MS,,https://ror.org/012bn4v93,Agilent Technologies,by_name
IndelGenotyper,broadinstitute/gatk/,https://ror.org/05a0ya142,Broad Institute,human_curated
MouseLight Project,,https://ror.org/013sk6x84,Janelia Research,by_name
MouseLight Neuron Browser,,https://ror.org/013sk6x84,Janelia Research,by_name
microC,,https://ror.org/052gg0110,University of Oxford; Oxford; United Kingdom,human_curated
EnVision Manager,,https://ror.org/00ysfqy60,Oregon State University; Oregon; USA,human_curated
Colour maps for brain imaging,CPernet/brain_colours,https://ror.org/047272k79,University of Western Australia; Perth; Australia,human_curated
VectorMap,,https://ror.org/0257x6t90,Walter Reed Biosystematics Unit,by_name
Clonotator,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
Ligprep,,https://ror.org/05a3z6914,Schrodinger,human_curated
MacroModel,,https://ror.org/05a3z6914,Schrodinger,human_curated
Protein preparation Wizard,,https://ror.org/05a3z6914,Schrodinger,human_curated
Shape screening,,https://ror.org/05a3z6914,Schrodinger,human_curated
QuickNII,Tevemadar/QuickNII,https://ror.org/01xtthb56,University of Oslo; Oslo; Norway,human_curated
OpenBMI,PatternRecognition/OpenBMI,https://ror.org/047dqcg40,Korea University; Seoul; South Korea,by_name
mixOmics,,https://ror.org/01ej9dk98,University of Melbourne; Victoria; Australia,human_curated
Java Treeview,,https://ror.org/00hx57361,Princeton University; New Jersey; USA,by_name
Biostrings,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
Bestus Bioinformaticus Tools,,https://ror.org/04xm1d337,DOE Joint Genome Institute,by_name
Bestus Bioinformaticus Duk,,https://ror.org/04xm1d337,DOE Joint Genome Institute,by_name
Bestus Bioinformaticus Merge,,https://ror.org/04xm1d337,DOE Joint Genome Institute,by_name
Reformat,,https://ror.org/04xm1d337,DOE Joint Genome Institute,by_name
Anima,,https://ror.org/02hp31992,VISAGES Research,by_name
HaTSPiL,dodomorandi/hatspil,https://ror.org/036054d36,Italian Institute for Genomic Medicine; Turin; Italy,by_name
NMF Toolbox,colinvaz/nmf-toolbox,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
Anima scripts,Inria-Visages/Anima-Scripts-Public,https://ror.org/02hp31992,VISAGES Research,by_name
golang,,"https://ror.org/00njsd438, https://bio.tools/Google",Google,human_curated
BSA4Yeast,,https://ror.org/036x5ad56,University of Luxembourg; Luxembourg; Luxembourg,human_curated
Tunable Biclustering Algorithm,KhiabanianLab/TuBA,https://ror.org/05vt9qd57,Rutgers University; New Jersey; USA,human_curated
Centre for Genome Regulation Bioinformatics Core Facility,,https://ror.org/03wyzt892,Centre for Genomic Regulation; Barcelona; Spain,by_name
Max Planck Institiute of Immunobiology and Epigenetics Bioinformatics Core Facility,,https://ror.org/058xzat49,Max Planck Institiute of Immunobiology and Epigenetics; Freiburg; Germany,by_name
University of Arkansas at Little Rock MidSouth Bioinformatics Center Core Facility,,https://ror.org/05jbt9m15,University of Arkansas; Arkansas; USA,human_curated
University of Illinois Urbana-Champaign High Performance Biological Computing Core Facility,,https://ror.org/047426m28,University of Illinois at Urbana-Champaign; Illinois; USA,human_curated
ReproIn: The ReproNim image input management system (featuring DataLad),ReproNim/reproin/graphs/contributors,https://ror.org/026ejyb70,ReproNim: A Center for Reproducible Neuroimaging Computation,by_name
University of Edinburgh College of Medicine and Veterinary Medicine MRC Institute of Genetics and Molecular Medicine Bioinformatics Analysis Core Facility,,https://ror.org/01nrxwf90,University of Edinburgh; Scotland; United Kingdom,by_name
FastqSifter,josephryan/FastqSifter,https://ror.org/02y3ad647,University of Florida; Florida; USA,human_curated
PennAI,EpistasisLab/pennai,https://ror.org/00b30xv10,University of Pennsylvania; Philadelphia; USA,human_curated
NeuroAnatomy Toolbox,jefferis/nat,https://ror.org/00tw3jy02,MRC Laboratory of Molecular Biology,human_curated
MRspa,,https://ror.org/017zqws13,University of Minnesota Twin Cities; Minnesota; USA,by_name
R package inTrees,softwaredeng/inTrees/issues,https://ror.org/022r5hc56,CRAN,by_name
OntoSoft,,https://ror.org/03taz7m60,University of Southern California; Los Angeles; USA,human_curated
Scfind,hemberg-lab/scfind,https://ror.org/05cy4wa09,Wellcome Trust Sanger Institute; Hinxton; United Kingdom,human_curated
Diffusion Toolkit,,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
ggrepel,slowkow/ggrepel,https://ror.org/022r5hc56,CRAN,by_name
NEURON,neuronsimulator/nrn,https://ror.org/03v76x132,Yale University; Connecticut; USA,by_name
Silver Lab Microscopy Software,SilverLabUCL/SilverLab-Microscope-Software,https://ror.org/02jx3x895,University College London; London; United Kingdom,human_curated
gene Expression Analysis Resource,,https://ror.org/047s2c258,University of Maryland School of Medicine; Maryland; USA,by_name
RAMPAGE,,https://ror.org/013meh722,University of Cambridge; Cambridge; United Kingdom,human_curated
CiteAs,ourresearch/citeas-api,https://ror.org/00hj54h04,University of Texas at Austin; Texas; USA,by_name
Clowder,,https://ror.org/047426m28,University of Illinois at Urbana-Champaign; Illinois; USA,human_curated
CaltechDATA,,https://ror.org/05dxps055,California Institute of Technology,by_name
Telescope,Mangul-Lab-USC/telescope,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
Lab Streaming Layer,sccn/labstreaminglayer,https://ror.org/0168r3w48,University of California at San Diego; California; USA,by_name
Webcutter,,https://ror.org/03v76x132,Yale University; Connecticut; USA,by_name
MCScan,tanghaibao/mcscan,https://ror.org/00te3t702,University of Georgia; Georgia; USA,human_curated
VisuAlign,Tevemadar/VisuAlign,https://ror.org/01xtthb56,University of Oslo; Oslo; Norway,human_curated
Scrattch.Hicat,AllenInstitute/scrattch.hicat,https://ror.org/03cpe7c52,Allen Institute,human_curated
sleipner,,https://ror.org/05f0yaq80,Stockholm University; Stockholm; Sweden,human_curated
ΔG prediction server,,https://ror.org/05f0yaq80,Stockholm University; Stockholm; Sweden,human_curated
MascotScan,,https://ror.org/00y0xnp53,Warsaw University of Technology; Warsaw; Poland,by_name
SAVES,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
COVID-19 Crowd Generated Gene and Drug Set Library,MaayanLab/covid19_crowd_library,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
GLYCAM-Web,,https://ror.org/00te3t702,University of Georgia; Georgia; USA,human_curated
CORD-19 Explorer,,https://ror.org/03cpe7c52,Allen Institute,human_curated
GeneOverlap,,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
DIANA Tools,,https://ror.org/04v4g9h31,University of Thessaly; Thessaly; Greece,by_name
JetFighter,smsaladi/jetfighter,https://ror.org/05dxps055,California Institute of Technology,by_name
covidcounties.org,,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
WinBUGS,,https://ror.org/013meh722,University of Cambridge; Cambridge; United Kingdom,human_curated
LASTZ,lastz/lastz,https://ror.org/01rfstj90,Miller Lab at the Penn State Center for Comparative Genomics and Bioinformatics,by_name
Islet eQTL Explorer,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
UCLA Diffraction Anisotropy Server,,https://ror.org/046rm7j60,University of California at Los Angeles; California; USA,human_curated
Graph2GO,yanzhanglab/Graph2GO,https://ror.org/00rs6vg23,Ohio State University College of Medicine; Ohio; USA,by_name
 XRNA,,https://ror.org/03s65by71,University of California at Santa Cruz; California; USA,human_curated
DE-Sim,KarrLab/de_sim,https://ror.org/04a9tmd77,Icahn School of Medicine at Mount Sinai; New York; USA,human_curated
QUARK,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
Subcellular App,,https://ror.org/018ypnc38,Human Brain Project EU,by_name
WEBMAXC EXTENDED,,https://ror.org/00f54p054,Stanford University; Stanford; California,human_curated
Muscle X,biocatiit/musclex,https://ror.org/037t3ry66,Illinois Institute of Technology; Illinois; USA,by_name
Systematic Review Facility,,https://ror.org/01nrxwf90,University of Edinburgh; Scotland; United Kingdom,by_name
CopyDetective,sandmanns/CopyDetective,https://ror.org/00pd74e08,University of Munster; North Rhine-Westphalia; Germany,by_name
scATAC Pipeline,broadinstitute/warp/tree/master/pipelines/skylab/scATAC,https://ror.org/05a0ya142,Broad Institute,human_curated
Hetindel,najasplus/hetindel_shinyapp,https://ror.org/022jc0g24,Max Planck Institute for Developmental Biology; Tubingen; Germany,human_curated
UCSC Xena,,https://ror.org/03s65by71,University of California at Santa Cruz; California; USA,human_curated
Vmatch,,https://ror.org/00g30e956,University of Hamburg; Hamburg; Germany,by_name
FastGap,,https://ror.org/01aj84f44,Aarhus University; Aarhus; Denmark,by_name
Ventricular Morphometry Analysis System,,https://ror.org/03efmqc40,Arizona State University; Arizona; USA,by_name
EnteroBase,,https://ror.org/01a77tt86,University of Warwick; Coventry; United Kingdom,human_curated
TargetP,,https://ror.org/04qtj9h94,Technical University of Denmark; Lyngby; Denmark,by_name
CLIP Tool Kit,,https://ror.org/00hj8s172,Columbia University; New York; USA,human_curated
Protein.Plus,,https://ror.org/00g30e956,University of Hamburg; Hamburg; Germany,by_name
Nephroseq,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
PolicyModels,IQSS/DataTaggingLibrary,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
OpenICPSR,,https://ror.org/00jmfr291,University of Michigan; Ann Arbor; USA,by_name
Poulsen IDP/IUP random coil chemical shifts,,https://ror.org/035b05819,University of Copenhagen; Copenhagen; Denmark,human_curated
Flywire.ai,,https://ror.org/00hx57361,Princeton University; New Jersey; USA,by_name
Trial Registration Number screener,bgcarlisle/TRNscreener,https://ror.org/001w7jn25,Charite - Universitatsmedizin Berlin; Berlin; Germany,by_name
Genomic Annotation in Livestock for positional candidate LOci,,https://ror.org/01r7awg59,University of Guelph; Ontario; Canada,human_curated
ConPlot,,https://ror.org/04xs57h96,University of Liverpool; Liverpool; United Kingdom,human_curated
Clinical Trials Viewer,,https://ror.org/01pxwe438,McGill University; Montreal; Canada,human_curated
Deep Collaborative Learning,,https://ror.org/04vmvtb21,Tulane University; Louisiana; USA,by_name
CellLocator,BICCN/cell-locator/,https://ror.org/03cpe7c52,Allen Institute,human_curated
Program MARK,,https://ror.org/03k1gpj17,Colorado State University; Colorado; USA,human_curated
1KA,,https://ror.org/05njb9z20,University of Ljubljana; Ljubljana; Slovenia,by_name
syndRomics,ucsf-ferguson-lab/syndRomics,https://ror.org/043mz5j54,University of California at San Francisco; California; USA,by_name
MesKit,Niinleslie/MesKit,https://ror.org/0064kty71,Sun Yat-sen University; Guangdong; China,by_name
Golddigger,,https://ror.org/012p63287,University of Groningen; Groningen; Netherlands,by_name
GBRS,,https://ror.org/021sy4w91,Jackson Laboratory,human_curated
PottersWheel ,,https://ror.org/0245cg223,University of Freiburg; Baden-Wurttemberg; Germany,by_name
GUSHR ,Gaius-Augustus/GUSHR,https://ror.org/00r1edq15,University of Greifswald; Mecklenburg-Vorpommern; Germany,human_curated
ProtHint,gatech-genemark/ProtHint,https://ror.org/01zkghx44,Georgia Institute of Technology; Georgia; USA,human_curated
Smart-seq2 Single Sample Pipeline,broadinstitute/warp/blob/master/pipelines/skylab/smartseq2_single_sample/SmartSeq2SingleSample.wdl,https://ror.org/05a0ya142,Broad Institute,human_curated
ENVRI-KMS,,https://ror.org/04dkp9463,University of Amsterdam; Amsterdam; Netherlands,by_name
Linear Analysis of Midgut,hietakangas-laboratory/LAM,https://ror.org/040af2s02,University of Helsinki; Helsinki; Finland,by_name
MotionMapper,gordonberman/MotionMapper,https://ror.org/00hx57361,Princeton University; New Jersey; USA,by_name
Camera Control project,,https://ror.org/03vek6s52,Harvard University; Cambridge; United States,human_curated
Pegasus,,https://ror.org/05a0ya142,Broad Institute,human_curated
Cirrocumulus,klarman-cell-observatory/cirrocumulus/blob/413898061f1c48350071d200f043cc43104dd04f/docs/index.rst,https://ror.org/05a0ya142,Broad Institute,human_curated
Terra,,https://ror.org/05a0ya142,Broad Institute,human_curated
